,timestamp,eth
857,9/1/20 0:00,0.76
858,9/2/20 0:00,0.85
859,9/3/20 0:00,1.27
860,9/4/20 0:00,1
861,9/6/20 0:00,9.298421053
862,9/7/20 0:00,3.56
863,9/8/20 0:00,1.418333333
864,9/9/20 0:00,2.005714286
865,9/10/20 0:00,1.216470588
866,9/11/20 0:00,1.510825688
867,9/12/20 0:00,4.554666667
868,9/13/20 0:00,2.860483871
869,9/14/20 0:00,2.228697917
870,9/15/20 0:00,4.26377551
871,9/16/20 0:00,2.326
872,9/17/20 0:00,19.07875
873,9/18/20 0:00,4.264814815
874,9/19/20 0:00,4.055454545
875,9/20/20 0:00,2.691134021
876,9/21/20 0:00,3.753846154
877,9/22/20 0:00,2.852763158
878,9/23/20 0:00,2.27
879,9/24/20 0:00,3.253669725
880,9/25/20 0:00,4.000738255
881,9/26/20 0:00,3.655044248
882,9/27/20 0:00,4.249761905
883,9/28/20 0:00,5.783621795
884,9/29/20 0:00,6.376206897
885,9/30/20 0:00,7.275
886,10/1/20 0:00,12.12133333
887,10/2/20 0:00,5.105526316
888,10/3/20 0:00,9.122641509
889,10/4/20 0:00,4.392264151
890,10/5/20 0:00,6.4255
891,10/6/20 0:00,5.0325
892,10/7/20 0:00,8.6765625
893,10/8/20 0:00,5.540833333
894,10/9/20 0:00,6.211304348
895,10/10/20 0:00,6.031666667
896,10/11/20 0:00,5.7855
897,10/12/20 0:00,6.415652174
898,10/13/20 0:00,5.985454545
899,10/14/20 0:00,6.4175
900,10/15/20 0:00,6.688947368
901,10/16/20 0:00,7.642857143
902,10/17/20 0:00,6.732727273
903,10/18/20 0:00,6.655
904,10/19/20 0:00,5.05
905,10/20/20 0:00,7.026666667
906,10/21/20 0:00,4.85
907,10/22/20 0:00,10.05
908,10/23/20 0:00,4.475
909,10/24/20 0:00,4.883333333
910,10/25/20 0:00,5.44625
911,10/26/20 0:00,7.666666667
912,10/27/20 0:00,
913,10/28/20 0:00,50
914,10/29/20 0:00,3.36
915,10/30/20 0:00,5
916,10/31/20 0:00,5.06
917,11/1/20 0:00,18
918,11/2/20 0:00,
919,11/3/20 0:00,16.75
920,11/4/20 0:00,4.49
921,11/5/20 0:00,3.5
922,11/6/20 0:00,3.45
923,11/7/20 0:00,5.214285714
924,11/8/20 0:00,
925,11/9/20 0:00,6
926,11/10/20 0:00,4.25
927,11/11/20 0:00,
928,11/12/20 0:00,3.75
929,11/13/20 0:00,77.53
930,11/14/20 0:00,3.94
931,11/15/20 0:00,4.291666667
932,11/16/20 0:00,22.75
933,11/17/20 0:00,6.8625
934,11/18/20 0:00,6.698
935,11/19/20 0:00,13.49142857
936,11/20/20 0:00,7.448333333
937,11/21/20 0:00,3.5
938,11/22/20 0:00,3.25
939,11/23/20 0:00,5.74
940,11/24/20 0:00,3.693846154
941,11/25/20 0:00,3.126666667
942,11/26/20 0:00,3.9675
943,11/27/20 0:00,3.5
944,11/28/20 0:00,4.375
945,11/29/20 0:00,3.24
946,11/30/20 0:00,17.5875
947,12/2/20 0:00,
948,12/3/20 0:00,4.59
949,12/4/20 0:00,
950,12/5/20 0:00,12.71666667
951,12/6/20 0:00,11.125
952,12/7/20 0:00,20.295
953,12/8/20 0:00,
954,12/9/20 0:00,
955,12/10/20 0:00,
956,12/11/20 0:00,2.583333333
957,12/12/20 0:00,2.6
958,12/13/20 0:00,3.5
959,12/14/20 0:00,4.337
960,12/15/20 0:00,2.5
961,12/16/20 0:00,
962,12/17/20 0:00,3.5
963,12/18/20 0:00,3.854444444
964,12/19/20 0:00,
965,12/20/20 0:00,2
966,12/21/20 0:00,3.85
967,12/22/20 0:00,4.363888889
968,12/23/20 0:00,9.476666667
969,12/24/20 0:00,12.61933333
970,12/25/20 0:00,18.71133333
971,12/26/20 0:00,9.208888889
972,12/27/20 0:00,6.045238095
973,12/28/20 0:00,5.392857143
974,12/29/20 0:00,5.717
975,12/30/20 0:00,23.66454545
976,12/31/20 0:00,5.516
977,1/1/21 0:00,35.16333333
978,1/2/21 0:00,5.218
979,1/3/21 0:00,7.018
980,1/4/21 0:00,7.963076923
981,1/5/21 0:00,6.051111111
982,1/6/21 0:00,17.195
983,1/7/21 0:00,8.196842105
984,1/8/21 0:00,5.061666667
985,1/9/21 0:00,10.03285714
986,1/10/21 0:00,10.26428571
987,1/11/21 0:00,5.703846154
988,1/12/21 0:00,6.600588235
989,1/13/21 0:00,7.329310345
990,1/14/21 0:00,5.106666667
991,1/15/21 0:00,6.13
992,1/16/21 0:00,8.226363636
993,1/17/21 0:00,3.622
994,1/18/21 0:00,14.11933333
995,1/19/21 0:00,12.05
996,1/20/21 0:00,8.198
997,1/21/21 0:00,4.5
998,1/22/21 0:00,5.9925
999,1/23/21 0:00,30.71615385
1000,1/24/21 0:00,11.19333333
1001,1/25/21 0:00,8.301904762
1002,1/26/21 0:00,5.999230769
1003,1/27/21 0:00,6.938208955
1004,1/28/21 0:00,13.9844
1005,1/29/21 0:00,8.163076923
1006,1/30/21 0:00,9.942631579
1007,1/31/21 0:00,8.672307692
1008,2/1/21 0:00,8.988709677
1009,2/2/21 0:00,18.41931034
1010,2/3/21 0:00,9.681142857
1011,2/4/21 0:00,16.03533333
1012,2/5/21 0:00,14.13307692
1013,2/6/21 0:00,12.81777778
1014,2/7/21 0:00,29.01272727
1015,2/8/21 0:00,12.57109091
1016,2/9/21 0:00,9.430384615
1017,2/10/21 0:00,9.912272727
1018,2/11/21 0:00,23.77787879
1019,2/12/21 0:00,20.17
1020,2/13/21 0:00,9.537701149
1021,2/14/21 0:00,12.75075145
1022,2/15/21 0:00,13.90174312
1023,2/16/21 0:00,13.84276316
1024,2/17/21 0:00,14.53055249
1025,2/18/21 0:00,23.86878788
1026,2/19/21 0:00,28.53707965
1027,2/20/21 0:00,19.45617647
1028,2/21/21 0:00,22.46799283
1029,2/22/21 0:00,34.28847826
1030,2/23/21 0:00,28.88259259
1031,2/24/21 0:00,31.14492754
1032,2/25/21 0:00,32.18324324
1033,2/26/21 0:00,38.38666667
1034,2/27/21 0:00,34.15837209
1035,2/28/21 0:00,31.5287037
1036,3/1/21 0:00,28.05711111
1037,3/2/21 0:00,44.76217391
1038,3/3/21 0:00,36.60619048
1039,3/4/21 0:00,39.11083333
1040,3/5/21 0:00,34.526
1041,3/6/21 0:00,25.11666667
1042,3/7/21 0:00,22.86441176
1043,3/8/21 0:00,28.06611111
1044,3/9/21 0:00,26.001
1045,3/10/21 0:00,28.30269231
1046,3/11/21 0:00,100.2547863
1047,3/12/21 0:00,38.47518248
1048,3/13/21 0:00,40.40018519
1049,3/14/21 0:00,39.77081967
1050,3/15/21 0:00,32.72363636
1051,3/16/21 0:00,35.31521739
1052,3/17/21 0:00,37.3287037
1053,3/18/21 0:00,34.51176471
1054,3/19/21 0:00,28.97979592
1055,3/20/21 0:00,33.44367347
1056,3/21/21 0:00,37.54703125
1057,3/22/21 0:00,30.71115385
1058,3/23/21 0:00,37.67134615
1059,3/24/21 0:00,28.4532
1060,3/25/21 0:00,29.68
1061,3/26/21 0:00,29.965625
1062,3/27/21 0:00,23.78326087
1063,3/28/21 0:00,25.74574468
1064,3/29/21 0:00,47.07388889
1065,3/30/21 0:00,20.9547619
1066,3/31/21 0:00,23.76214286
1067,4/1/21 0:00,22.03741935
1068,4/2/21 0:00,24.70631579
1069,4/3/21 0:00,21.4255
1070,4/4/21 0:00,17.6556
1071,4/5/21 0:00,22.53104167
1072,4/6/21 0:00,21.21806452
1073,4/7/21 0:00,19.73709677
1074,4/8/21 0:00,28.12688235
1075,4/9/21 0:00,31.00904762
1076,4/10/21 0:00,33.1165
1077,4/11/21 0:00,33.94873016
1078,4/12/21 0:00,34.48375
1079,4/13/21 0:00,34.70342105
1080,4/14/21 0:00,30.3176
1081,4/15/21 0:00,29.54796296
1082,4/16/21 0:00,29.1975
1083,4/17/21 0:00,28.70923077
1084,4/18/21 0:00,42.795
1085,4/19/21 0:00,49.94551724
1086,4/20/21 0:00,36.34690476
1087,4/21/21 0:00,32.79064516
1088,4/22/21 0:00,34.15375
1089,4/23/21 0:00,29.94102564
1090,4/24/21 0:00,31.01409091
1091,4/25/21 0:00,28.323125
1092,4/26/21 0:00,30.8215625
1093,4/27/21 0:00,49.59857143
1094,4/28/21 0:00,30.64483871
1095,4/29/21 0:00,27.16958333
1096,4/30/21 0:00,32.8764
1097,5/1/21 0:00,38.339
1098,5/2/21 0:00,38.39102564
1099,5/3/21 0:00,27.62242604
1100,5/4/21 0:00,28.86813559
1101,5/5/21 0:00,40.22666667
1102,5/6/21 0:00,31.40041667
1103,5/7/21 0:00,25.89125
1104,5/8/21 0:00,40.8
1105,5/9/21 0:00,27.6208
1106,5/10/21 0:00,30.4796
1107,5/11/21 0:00,21.39210526
1108,5/12/21 0:00,23.60733333
1109,5/13/21 0:00,17.3646
1110,5/14/21 0:00,23.85692308
1111,5/15/21 0:00,24.126
1112,5/16/21 0:00,17.411
1113,5/17/21 0:00,20.99
1114,5/18/21 0:00,66.46555556
1115,5/19/21 0:00,18.25642857
1116,5/20/21 0:00,16.902
1117,5/21/21 0:00,25.15181818
1118,5/22/21 0:00,20.161875
1119,5/23/21 0:00,39.48
1120,5/24/21 0:00,48.895
1121,5/25/21 0:00,22.62933333
1122,5/26/21 0:00,24.79916667
1123,5/27/21 0:00,20.414
1124,5/28/21 0:00,24.90933333
1125,5/29/21 0:00,31.641
1126,5/30/21 0:00,38.027
1127,5/31/21 0:00,20.60714286
1128,6/1/21 0:00,21.18666667
1129,6/2/21 0:00,15.45583333
1130,6/3/21 0:00,21.254
1131,6/4/21 0:00,20.4
1132,6/5/21 0:00,15.985
1133,6/6/21 0:00,18.27142857
1134,6/7/21 0:00,26.96428571
1135,6/8/21 0:00,23.78285714
1136,6/9/21 0:00,15.49
1137,6/10/21 0:00,16.91588235
1138,6/11/21 0:00,19.08956522
1139,6/12/21 0:00,22.12
1140,6/13/21 0:00,17.70833333
1141,6/14/21 0:00,27.0625
1142,6/15/21 0:00,20.29666667
1143,6/16/21 0:00,33.36538462
1144,6/17/21 0:00,22.518125
1145,6/18/21 0:00,15.40333333
1146,6/19/21 0:00,13.47166667
1147,6/20/21 0:00,17.22666667
1148,6/21/21 0:00,16.08846154
1149,6/22/21 0:00,23.36466667
1150,6/23/21 0:00,18.71266667
1151,6/24/21 0:00,19.38444444
1152,6/25/21 0:00,23.33652174
1153,6/26/21 0:00,23.3445
1154,6/27/21 0:00,18.99
1155,6/28/21 0:00,26.11866667
1156,6/29/21 0:00,19.57195652
1157,6/30/21 0:00,19.2505
1158,7/1/21 0:00,51.56642857
1159,7/2/21 0:00,39.45294118
1160,7/3/21 0:00,23.42214286
1161,7/4/21 0:00,45.204
1162,7/5/21 0:00,45.8916
1163,7/6/21 0:00,28.04933333
1164,7/7/21 0:00,26.57947368
1165,7/8/21 0:00,21.85894737
1166,7/9/21 0:00,17.28886792
1167,7/10/21 0:00,26.52807692
1168,7/11/21 0:00,25.83323529
1169,7/12/21 0:00,33.94794118
1170,7/13/21 0:00,39.22428571
1171,7/14/21 0:00,28.29851852
1172,7/15/21 0:00,29.5192
1173,7/16/21 0:00,24.26581395
1174,7/17/21 0:00,35.45325581
1175,7/18/21 0:00,22.38809524
1176,7/19/21 0:00,31.74111111
1177,7/20/21 0:00,19.20954545
1178,7/21/21 0:00,20.111
1179,7/22/21 0:00,29.65833333
1180,7/23/21 0:00,29.75736842
1181,7/24/21 0:00,33.8047619
1182,7/25/21 0:00,21.84130435
1183,7/26/21 0:00,29.96017544
1184,7/27/21 0:00,29.5278125
1185,7/28/21 0:00,27.7076
1186,7/29/21 0:00,54.13636364
1187,7/30/21 0:00,38.06780415
1188,7/31/21 0:00,52.73366337
1189,8/1/21 0:00,50.19288256
1190,8/2/21 0:00,37.36066667
1191,8/3/21 0:00,69.51526316
1192,8/4/21 0:00,65.356875
1193,8/5/21 0:00,59.08907834
1194,8/6/21 0:00,69.62027907
1195,8/7/21 0:00,70.7245098
1196,8/8/21 0:00,62.13277778
1197,8/9/21 0:00,69.73
1198,8/10/21 0:00,60.44219512
1199,8/11/21 0:00,67.62384615
1200,8/12/21 0:00,69.7262963
1201,8/13/21 0:00,67.60692308
1202,8/14/21 0:00,60.23105263
1203,8/15/21 0:00,42.16518519
1204,8/16/21 0:00,90.03578947
1205,8/17/21 0:00,69.639
1206,8/18/21 0:00,48.52457143
1207,8/19/21 0:00,50.8074359
1208,8/20/21 0:00,70.23
1209,8/21/21 0:00,65.63777778
1210,8/22/21 0:00,65.036
1211,8/23/21 0:00,78.07248588
1212,8/24/21 0:00,109.7220792
1213,8/25/21 0:00,99.21573529
1214,8/26/21 0:00,114.87475
1215,8/27/21 0:00,101.7210106
1216,8/28/21 0:00,142.138013
1217,8/29/21 0:00,149.2320213
1218,8/30/21 0:00,127.3345161
1219,8/31/21 0:00,122.2666667
1220,9/1/21 0:00,98.75
1221,9/2/21 0:00,105.8948
1222,9/3/21 0:00,110.7371429
1223,9/4/21 0:00,224.9473684
1224,9/4/21 18:50,
1225,9/5/21 0:00,104.1723077
1226,9/5/21 18:16,
1227,9/6/21 0:00,104.3171429
1228,9/6/21 13:53,
1229,9/6/21 13:58,
1230,9/6/21 17:19,
1231,9/7/21 0:00,114.8066667
1232,9/7/21 21:13,
1233,9/7/21 21:14,
1234,9/7/21 21:20,
1235,9/8/21 0:00,102.4966667
1236,9/9/21 0:00,104.526
1237,9/10/21 0:00,106.346
1238,9/10/21 21:12,
1239,9/11/21 0:00,274.896
1240,9/12/21 0:00,106.41
1241,9/12/21 19:09,
1242,9/13/21 0:00,97.67090909
1243,9/13/21 3:44,
1244,9/13/21 6:25,
1245,9/13/21 16:29,
1246,9/14/21 0:00,88.95714286
1247,9/15/21 0:00,64.72777778
1248,9/16/21 0:00,110.4483333
1249,9/16/21 15:33,
1250,9/17/21 0:00,115.8842857
1251,9/17/21 5:04,
1252,9/17/21 21:42,
1253,9/17/21 21:44,
1254,9/18/21 0:00,103
1255,9/18/21 2:09,
1256,9/18/21 2:16,
1257,9/18/21 2:17,
1258,9/18/21 5:53,
1259,9/18/21 19:21,
1260,9/19/21 0:00,94.66555556
1261,9/20/21 0:00,113.6572727
1262,9/20/21 16:39,
1263,9/21/21 0:00,105.3947368
1264,9/21/21 13:44,
1265,9/21/21 15:31,
1266,9/21/21 15:46,
1267,9/21/21 16:34,
1268,9/21/21 17:20,
1269,9/21/21 17:21,
1270,9/21/21 17:22,
1271,9/21/21 17:25,
1272,9/21/21 17:46,
1273,9/21/21 17:47,
1274,9/21/21 17:53,
1275,9/21/21 17:54,
1276,9/21/21 18:13,
1277,9/21/21 19:58,
1278,9/21/21 20:28,0
1279,9/21/21 21:43,
1280,9/21/21 22:07,
1281,9/22/21 0:00,107.460625
1282,9/22/21 0:02,
1283,9/22/21 0:05,
1284,9/22/21 0:08,
1285,9/22/21 1:37,
1286,9/22/21 2:12,
1287,9/22/21 2:26,
1288,9/22/21 2:42,
1289,9/22/21 6:47,
1290,9/22/21 6:48,
1291,9/22/21 6:51,
1292,9/22/21 6:55,
1293,9/22/21 10:44,
1294,9/22/21 10:53,
1295,9/22/21 10:54,
1296,9/22/21 11:30,
1297,9/22/21 11:31,
1298,9/22/21 11:35,
1299,9/22/21 11:35,
1300,9/22/21 11:40,
1301,9/22/21 11:48,
1302,9/22/21 11:49,
1303,9/22/21 12:22,
1304,9/22/21 16:31,
1305,9/22/21 18:27,
1306,9/22/21 18:28,
1307,9/22/21 19:01,
1308,9/22/21 19:01,
1309,9/22/21 20:31,
1310,9/22/21 23:28,
1311,9/23/21 0:00,119.9516667
1312,9/23/21 0:17,
1313,9/23/21 0:37,
1314,9/23/21 1:49,
1315,9/23/21 1:57,
1316,9/23/21 1:59,
1317,9/23/21 2:50,
1318,9/23/21 9:30,
1319,9/23/21 10:23,
1320,9/23/21 12:28,
1321,9/23/21 14:54,
1322,9/23/21 16:42,
1323,9/23/21 16:47,
1324,9/23/21 16:51,
1325,9/23/21 17:20,
1326,9/23/21 18:27,
1327,9/23/21 18:29,
1328,9/23/21 18:32,
1329,9/23/21 18:59,
1330,9/23/21 19:49,
1331,9/23/21 20:13,
1332,9/23/21 20:19,
1333,9/23/21 20:27,
1334,9/23/21 21:26,
1335,9/23/21 21:30,
1336,9/24/21 0:00,134.4244444
1337,9/24/21 0:17,
1338,9/24/21 3:57,
1339,9/24/21 4:01,
1340,9/24/21 4:01,
1341,9/24/21 4:56,
1342,9/24/21 5:16,
1343,9/24/21 5:41,
1344,9/24/21 5:43,
1345,9/24/21 5:46,
1346,9/24/21 5:47,
1347,9/24/21 15:16,
1348,9/24/21 15:34,108
1349,9/24/21 16:15,
1350,9/24/21 16:28,129
1351,9/24/21 16:59,
1352,9/24/21 17:13,118.88
1353,9/24/21 17:34,
1354,9/24/21 17:40,114.9
1355,9/24/21 18:09,
1356,9/24/21 19:08,
1357,9/24/21 20:21,
1358,9/24/21 20:29,105.44
1359,9/24/21 21:10,
1360,9/24/21 21:26,
1361,9/24/21 21:27,
1362,9/24/21 21:30,
1363,9/24/21 21:32,116.245
1364,9/24/21 21:32,119
1365,9/24/21 21:32,117.25
1366,9/24/21 21:50,
1367,9/24/21 21:50,
1368,9/24/21 21:54,
1369,9/24/21 21:56,
1370,9/24/21 21:56,
1371,9/24/21 21:56,
1372,9/24/21 22:17,109.79
1373,9/24/21 22:48,108.5
1374,9/24/21 23:07,120.22
1375,9/25/21 0:00,138.3733333
1376,9/25/21 0:00,102
1377,9/25/21 0:16,105
1378,9/25/21 0:20,230.3
1379,9/25/21 0:44,128
1380,9/25/21 0:47,106
1381,9/25/21 1:13,
1382,9/25/21 1:15,108.99
1383,9/25/21 1:18,
1384,9/25/21 1:28,110
1385,9/25/21 1:58,120
1386,9/25/21 2:04,130
1387,9/25/21 2:16,118.69
1388,9/25/21 3:25,
1389,9/25/21 11:39,
1390,9/25/21 15:04,
1391,9/25/21 16:19,
1392,9/25/21 16:40,
1393,9/25/21 17:43,
1394,9/25/21 21:32,
1395,9/25/21 21:34,
1396,9/25/21 23:14,
1397,9/25/21 23:18,
1398,9/25/21 23:19,
1399,9/25/21 23:20,
1400,9/25/21 23:21,
1401,9/26/21 0:00,117.6718182
1402,9/26/21 0:14,
1403,9/26/21 0:35,
1404,9/26/21 0:50,
1405,9/26/21 4:14,
1406,9/26/21 8:58,
1407,9/26/21 9:37,
1408,9/26/21 9:41,
1409,9/26/21 11:29,
1410,9/26/21 14:52,
1411,9/26/21 16:38,
1412,9/26/21 16:39,
1413,9/26/21 16:48,
1414,9/26/21 16:56,
1415,9/26/21 18:54,
1416,9/26/21 20:45,
1417,9/26/21 21:10,
1418,9/27/21 0:00,123.0914286
1419,9/27/21 1:11,
1420,9/27/21 10:01,
1421,9/27/21 20:25,
1422,9/27/21 22:04,
1423,9/28/21 0:00,118.22875
1424,9/28/21 1:49,
1425,9/28/21 4:28,
1426,9/28/21 4:43,
1427,9/28/21 6:43,
1428,9/28/21 6:46,
1429,9/28/21 6:46,
1430,9/28/21 6:46,
1431,9/28/21 15:58,
1432,9/28/21 18:35,
1433,9/28/21 18:36,
1434,9/28/21 18:37,
1435,9/28/21 18:40,
1436,9/28/21 18:43,
1437,9/28/21 20:20,
1438,9/28/21 20:25,
1439,9/28/21 21:00,
1440,9/28/21 23:23,
1441,9/29/21 0:00,198.475
1442,9/29/21 3:31,
1443,9/29/21 3:36,129.66
1444,9/29/21 3:50,
1445,9/29/21 4:43,113.5
1446,9/29/21 5:16,169
1447,9/29/21 7:52,230
1448,9/29/21 7:52,119
1449,9/29/21 9:14,128
1450,9/29/21 9:22,
1451,9/29/21 10:30,
1452,9/29/21 12:02,
1453,9/29/21 12:18,
1454,9/29/21 12:27,
1455,9/29/21 12:48,144.4
1456,9/29/21 12:51,
1457,9/29/21 12:57,
1458,9/29/21 13:04,
1459,9/29/21 13:07,
1460,9/29/21 13:43,116
1461,9/29/21 14:24,199
1462,9/29/21 15:45,
1463,9/29/21 15:50,
1464,9/29/21 16:28,123
1465,9/29/21 16:33,136.95
1466,9/29/21 17:12,195
1467,9/29/21 17:44,
1468,9/29/21 17:45,
1469,9/29/21 19:03,133
1470,9/29/21 19:06,290
1471,9/29/21 19:13,115.5
1472,9/29/21 19:19,
1473,9/29/21 20:00,134.8
1474,9/29/21 23:52,120
1475,9/30/21 1:13,122.8
1476,9/30/21 3:19,268
1477,9/30/21 3:34,140
1478,9/30/21 5:11,127.99
1479,9/30/21 6:34,140
1480,9/30/21 7:13,114.9
1481,9/30/21 8:15,129.74
1482,9/30/21 8:17,129
1483,9/30/21 9:24,115.99
1484,9/30/21 10:40,
1485,9/30/21 10:42,
1486,9/30/21 11:04,121
1487,9/30/21 11:36,110
1488,9/30/21 11:39,107.5
1489,9/30/21 12:54,120
1490,9/30/21 13:13,118.88
1491,9/30/21 13:25,108.5
1492,9/30/21 13:31,109
1493,9/30/21 13:49,112
1494,9/30/21 14:16,
1495,9/30/21 14:18,
1496,9/30/21 15:32,110.99
1497,9/30/21 15:47,130
1498,9/30/21 16:58,119
1499,9/30/21 17:37,
1500,9/30/21 17:40,
1501,9/30/21 17:41,135
1502,9/30/21 17:56,116
1503,9/30/21 17:58,
1504,9/30/21 19:16,119.95
1505,9/30/21 19:23,
1506,9/30/21 19:49,111.94
1507,9/30/21 19:50,113
1508,9/30/21 19:50,114.4975
1509,9/30/21 19:52,120
1510,9/30/21 19:53,123.25
1511,9/30/21 19:54,
1512,9/30/21 19:57,115
1513,9/30/21 19:59,
1514,9/30/21 20:21,125
1515,9/30/21 20:41,115
1516,9/30/21 20:44,135
1517,9/30/21 20:48,116
1518,9/30/21 20:51,119
1519,9/30/21 21:00,250
1520,9/30/21 21:16,118.88
1521,9/30/21 21:17,129.99
1522,9/30/21 21:19,120
1523,9/30/21 21:36,120
1524,9/30/21 21:40,157.8
1525,9/30/21 21:42,
1526,9/30/21 21:43,
1527,9/30/21 22:07,
1528,9/30/21 22:07,122.5
1529,9/30/21 23:07,
1530,10/1/21 0:29,299.99
1531,10/1/21 0:33,117.69
1532,10/1/21 0:36,123.5
1533,10/1/21 0:38,158
1534,10/1/21 0:57,128
1535,10/1/21 1:15,121.9
1536,10/1/21 1:18,120
1537,10/1/21 1:22,124.88
1538,10/1/21 1:32,123.4
1539,10/1/21 1:43,124
1540,10/1/21 1:45,121
1541,10/1/21 3:10,
1542,10/1/21 3:20,
1543,10/1/21 3:24,
1544,10/1/21 3:48,164.99
1545,10/1/21 3:59,125.9
1546,10/1/21 4:10,
1547,10/1/21 4:34,
1548,10/1/21 4:53,139
1549,10/1/21 4:56,330
1550,10/1/21 6:07,119.99
1551,10/1/21 6:14,123
1552,10/1/21 6:43,125
1553,10/1/21 7:47,
1554,10/1/21 7:50,
1555,10/1/21 7:52,
1556,10/1/21 8:30,135
1557,10/1/21 9:09,128
1558,10/1/21 9:44,121
1559,10/1/21 10:09,123.99
1560,10/1/21 11:41,132
1561,10/1/21 11:56,125
1562,10/1/21 12:03,134.99
1563,10/1/21 12:26,143.9
1564,10/1/21 12:41,
1565,10/1/21 12:41,
1566,10/1/21 13:11,145
1567,10/1/21 13:24,125
1568,10/1/21 13:35,
1569,10/1/21 14:15,132
1570,10/1/21 14:19,
1571,10/1/21 14:38,
1572,10/1/21 14:39,125
1573,10/1/21 14:58,
1574,10/1/21 15:06,169.95
1575,10/1/21 15:34,165
1576,10/1/21 16:29,135
1577,10/1/21 17:02,
1578,10/1/21 17:53,144.99
1579,10/1/21 19:19,130
1580,10/1/21 19:35,
1581,10/1/21 19:41,149
1582,10/1/21 20:01,
1583,10/1/21 20:56,134.5
1584,10/1/21 21:29,
1585,10/1/21 21:48,129.69
1586,10/1/21 21:50,125
1587,10/1/21 21:54,130
1588,10/1/21 22:07,123.99
1589,10/1/21 22:16,136
1590,10/1/21 22:44,190
1591,10/1/21 23:02,
1592,10/1/21 23:07,125
1593,10/1/21 23:25,134
1594,10/1/21 23:33,220
1595,10/1/21 23:45,130
1596,10/2/21 0:06,138.99
1597,10/2/21 0:15,127
1598,10/2/21 0:52,124.99
1599,10/2/21 1:02,159.99
1600,10/2/21 2:14,124.5
1601,10/2/21 2:44,149.99
1602,10/2/21 2:47,127.99
1603,10/2/21 3:32,242.69
1604,10/2/21 3:56,
1605,10/2/21 4:16,130
1606,10/2/21 5:31,133
1607,10/2/21 5:59,124.9
1608,10/2/21 6:54,
1609,10/2/21 7:00,
1610,10/2/21 7:16,
1611,10/2/21 7:20,134.99
1612,10/2/21 10:11,137
1613,10/2/21 10:29,
1614,10/2/21 11:41,155
1615,10/2/21 11:58,
1616,10/2/21 12:00,
1617,10/2/21 12:02,
1618,10/2/21 12:03,
1619,10/2/21 12:04,
1620,10/2/21 12:42,
1621,10/2/21 15:39,
1622,10/2/21 15:56,
1623,10/2/21 16:20,128
1624,10/2/21 17:25,159
1625,10/2/21 19:52,168
1626,10/2/21 22:41,
1627,10/3/21 0:03,143
1628,10/3/21 0:44,
1629,10/3/21 2:08,134.5
1630,10/3/21 2:09,135
1631,10/3/21 2:44,160
1632,10/3/21 3:04,120
1633,10/3/21 3:16,
1634,10/3/21 3:19,
1635,10/3/21 7:57,124.97
1636,10/3/21 12:34,121.97
1637,10/3/21 14:49,
1638,10/3/21 15:20,
1639,10/3/21 15:42,
1640,10/3/21 15:44,
1641,10/3/21 16:19,450
1642,10/3/21 16:56,
1643,10/3/21 17:38,130
1644,10/3/21 19:19,139.9
1645,10/3/21 19:20,
1646,10/3/21 19:20,
1647,10/3/21 19:42,110
1648,10/3/21 22:36,143
1649,10/4/21 0:10,288.88
1650,10/4/21 0:16,120
1651,10/4/21 0:20,
1652,10/4/21 0:29,
1653,10/4/21 2:13,121.88
1654,10/4/21 7:24,110
1655,10/4/21 10:20,110
1656,10/4/21 10:32,116
1657,10/4/21 12:20,128
1658,10/4/21 14:11,110
1659,10/4/21 14:12,
1660,10/4/21 14:19,111
1661,10/4/21 14:23,114
1662,10/4/21 14:30,149
1663,10/4/21 14:39,
1664,10/4/21 14:46,
1665,10/4/21 14:52,
1666,10/4/21 14:57,
1667,10/4/21 15:00,
1668,10/4/21 15:04,
1669,10/4/21 15:07,116
1670,10/4/21 15:07,
1671,10/4/21 15:09,
1672,10/4/21 15:17,
1673,10/4/21 16:30,107.5
1674,10/4/21 16:30,107.5
1675,10/4/21 16:37,115
1676,10/4/21 16:38,109
1677,10/4/21 16:52,109
1678,10/4/21 16:53,
1679,10/4/21 17:17,113
1680,10/4/21 17:19,
1681,10/4/21 17:21,
1682,10/4/21 17:26,128
1683,10/4/21 17:29,109.99
1684,10/4/21 17:35,116.88
1685,10/4/21 17:51,
1686,10/4/21 20:14,
1687,10/4/21 20:30,
1688,10/4/21 20:32,
1689,10/4/21 21:03,
1690,10/4/21 21:04,
1691,10/4/21 21:31,128
1692,10/4/21 21:32,170
1693,10/4/21 21:33,
1694,10/4/21 21:47,119.37
1695,10/4/21 21:54,122
1696,10/4/21 22:09,119.5
1697,10/4/21 22:35,101
1698,10/4/21 23:06,
1699,10/4/21 23:10,
1700,10/4/21 23:41,
1701,10/4/21 23:43,
1702,10/4/21 23:53,
1703,10/5/21 0:34,115
1704,10/5/21 0:49,
1705,10/5/21 1:02,
1706,10/5/21 1:45,130
1707,10/5/21 7:22,140
1708,10/5/21 7:47,128.88
1709,10/5/21 10:37,120
1710,10/5/21 12:44,
1711,10/5/21 12:57,165
1712,10/5/21 13:00,180
1713,10/5/21 15:34,
1714,10/5/21 15:35,
1715,10/5/21 15:48,125
1716,10/5/21 16:37,193.5
1717,10/5/21 16:46,
1718,10/5/21 17:07,
1719,10/5/21 17:08,
1720,10/5/21 18:24,
1721,10/5/21 18:59,180
